Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
123,Damian Lillard,PG,29,POR,4,4,35.8,6.5,16.0,.406,3.3,8.3,.394,3.3,7.8,.419,.508,8.0,8.3,.970,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.3,2020
124,Brook Lopez,C,31,MIL,10,10,32.8,6.1,11.4,.535,2.1,5.3,.396,4.0,6.1,.656,.627,1.5,2.0,.750,1.9,3.6,5.5,0.5,1.0,1.3,1.2,2.7,15.8,2020
125,Robin Lopez,C,31,MIL,3,0,7.0,1.0,1.3,.750,0.0,0.0,,1.0,1.3,.750,.750,0.0,0.0,,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.7,2.0,2020
126,Kyle Lowry,PG,33,TOR,11,11,37.5,5.6,13.5,.419,2.1,6.5,.319,3.5,6.9,.513,.497,4.4,5.5,.800,0.7,5.8,6.5,5.8,1.7,0.7,2.5,3.6,17.7,2020
127,Timothé Luwawu-Cabarrot,SF,24,BRK,4,3,32.8,5.0,14.8,.339,3.3,9.8,.333,1.8,5.0,.350,.449,2.8,3.0,.917,0.3,3.5,3.8,1.5,0.8,0.0,2.0,3.5,16.0,2020
128,Terance Mann,SF,23,LAC,13,0,2.1,0.2,0.4,.400,0.0,0.2,.000,0.2,0.2,.667,.400,0.0,0.0,,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.3,0.3,2020
129,Boban Marjanović,C,31,DAL,6,0,13.7,2.8,5.0,.567,0.0,0.2,.000,2.8,4.8,.586,.567,1.2,1.5,.778,1.0,4.8,5.8,0.8,0.0,0.3,0.5,1.5,6.8,2020
130,Jeremiah Martin,PG,23,BRK,3,0,9.0,1.3,4.7,.286,1.0,1.7,.600,0.3,3.0,.111,.393,0.3,0.3,1.000,0.0,1.0,1.0,1.3,0.0,0.3,0.7,0.7,4.0,2020
131,Frank Mason III,PG,25,MIL,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2020
132,Wesley Matthews,SG,33,MIL,10,10,24.6,2.4,5.7,.421,1.7,4.3,.395,0.7,1.4,.500,.570,0.7,1.0,.700,0.6,1.2,1.8,0.9,0.9,0.4,0.7,2.0,7.2,2020
133,CJ McCollum,SG,28,POR,5,5,39.2,8.8,19.8,.444,2.6,7.0,.371,6.2,12.8,.484,.510,3.0,4.4,.682,1.0,4.8,5.8,3.2,1.2,0.4,3.0,2.0,23.2,2020
134,T.J. McConnell,PG,27,IND,3,0,9.3,1.0,2.7,.375,0.0,0.0,,1.0,2.7,.375,.375,0.3,0.7,.500,0.0,2.0,2.0,2.3,0.0,0.0,0.7,1.3,2.3,2020
135,Doug McDermott,PF,28,IND,4,0,13.5,1.0,3.8,.267,0.5,2.5,.200,0.5,1.3,.400,.333,0.0,0.0,,0.0,0.8,0.8,0.3,0.3,0.0,0.3,0.8,2.5,2020
136,JaVale McGee,C,32,LAL,14,11,9.6,1.4,2.3,.625,0.0,0.1,.000,1.4,2.1,.667,.625,0.1,0.1,.500,1.1,2.0,3.1,0.5,0.1,0.7,0.6,1.6,2.9,2020
137,Rodney McGruder,SG,28,LAC,5,0,3.2,0.6,1.0,.600,0.4,0.6,.667,0.2,0.4,.500,.800,0.0,0.0,,0.2,0.6,0.8,0.4,0.0,0.0,0.0,0.0,1.6,2020
138,Ben McLemore,SF,26,HOU,11,0,11.8,1.4,3.6,.375,1.3,3.3,.389,0.1,0.4,.250,.550,0.0,0.0,,0.2,0.8,1.0,0.5,0.4,0.0,0.3,0.7,4.0,2020
139,Khris Middleton,SF,28,MIL,10,10,35.5,7.1,18.0,.394,2.3,6.5,.354,4.8,11.5,.417,.458,3.8,4.6,.826,0.5,6.4,6.9,6.0,1.1,0.2,3.4,4.1,20.3,2020
140,Malcolm Miller,SF,26,TOR,1,0,5.0,1.0,3.0,.333,1.0,1.0,1.000,0.0,2.0,.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2020
141,Paul Millsap,PF,34,DEN,19,19,24.2,2.5,6.2,.398,0.8,2.3,.341,1.7,3.9,.432,.462,2.3,2.8,.796,1.4,3.3,4.7,1.2,0.6,0.5,1.3,2.6,8.0,2020
142,Shake Milton,SG,23,PHI,4,4,31.5,5.3,11.0,.477,2.5,6.3,.400,2.8,4.8,.579,.591,1.5,1.8,.857,0.3,3.0,3.3,2.8,0.5,0.0,1.5,3.3,14.5,2020
143,Donovan Mitchell,SG,23,UTA,7,7,37.7,11.9,22.4,.529,4.7,9.1,.516,7.1,13.3,.538,.634,7.9,8.3,.948,0.9,4.1,5.0,4.9,1.0,0.3,4.1,1.6,36.3,2020
144,Juwan Morgan,PF,22,UTA,7,2,12.3,0.4,1.7,.250,0.3,1.4,.200,0.1,0.3,.500,.333,0.3,0.9,.333,0.9,2.1,3.0,0.7,0.3,0.0,0.1,1.6,1.4,2020
145,Marcus Morris,PF,30,LAC,13,13,29.8,4.3,8.5,.505,2.2,4.5,.475,2.2,4.0,.538,.631,1.0,1.1,.929,0.8,4.0,4.8,1.6,0.8,0.1,0.7,3.0,11.8,2020
146,Markieff Morris,PF,30,LAL,21,2,18.3,2.1,4.7,.449,1.4,3.3,.420,0.7,1.4,.517,.597,0.3,0.4,.778,0.6,2.5,3.0,1.0,0.3,0.1,0.8,2.6,5.9,2020
147,Monte Morris,PG,24,DEN,19,4,21.4,3.5,7.0,.496,0.6,2.1,.300,2.8,4.9,.581,.541,1.5,1.8,.824,0.2,1.3,1.5,2.7,0.6,0.1,0.5,1.1,9.1,2020
148,Emmanuel Mudiay,PG,23,UTA,3,0,11.3,1.7,4.7,.357,0.7,1.0,.667,1.0,3.7,.273,.429,0.3,0.7,.500,0.3,1.7,2.0,0.7,0.0,0.3,0.3,0.0,4.3,2020
149,Jamal Murray,PG,22,DEN,19,19,39.6,9.8,19.4,.505,3.3,7.2,.453,6.5,12.2,.537,.590,3.7,4.1,.897,1.1,3.8,4.8,6.6,0.9,0.3,2.8,2.2,26.5,2020
150,Džanan Musa,SF,20,BRK,3,0,13.0,0.7,3.7,.182,0.0,2.0,.000,0.7,1.7,.400,.182,3.3,4.7,.714,0.3,0.7,1.0,1.3,0.0,0.3,1.0,0.7,4.7,2020
151,Mike Muscala,C,28,OKC,2,0,10.0,0.5,1.0,.500,0.5,0.5,1.000,0.0,0.5,.000,.750,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.0,0.0,1.0,1.5,2020
152,Abdel Nader,SF,26,OKC,3,0,8.3,0.3,2.3,.143,0.3,1.7,.200,0.0,0.7,.000,.214,0.3,0.7,.500,0.3,0.7,1.0,0.0,0.3,0.7,0.0,0.3,1.3,2020
153,Raul Neto,PG,27,PHI,2,0,13.0,1.5,4.5,.333,1.0,2.5,.400,0.5,2.0,.250,.444,0.0,0.0,,0.0,1.5,1.5,1.5,0.5,0.0,0.5,0.0,4.0,2020
154,Georges Niang,PF,26,UTA,7,0,16.3,3.1,6.3,.500,1.7,4.1,.414,1.4,2.1,.667,.636,0.3,0.3,1.000,0.6,1.6,2.1,0.6,0.0,0.1,0.3,1.3,8.3,2020
155,Joakim Noah,C,34,LAC,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
156,Nerlens Noel,C,25,OKC,7,0,13.9,1.1,2.4,.471,0.0,0.1,.000,1.1,2.3,.500,.471,0.7,1.4,.500,0.7,3.4,4.1,0.4,0.3,0.7,0.3,2.1,3.0,2020
157,Kendrick Nunn,PG,24,MIA,15,0,15.9,2.4,6.1,.391,0.8,2.9,.279,1.6,3.3,.490,.457,0.5,0.5,1.000,0.2,1.9,2.1,1.3,0.2,0.2,0.8,1.4,6.1,2020
158,Jusuf Nurkić,C,25,POR,5,5,32.2,5.0,11.4,.439,0.6,2.2,.273,4.4,9.2,.478,.465,3.6,4.6,.783,2.8,7.6,10.4,3.6,1.4,0.2,2.6,4.2,14.2,2020
159,Royce O'Neale,SF,26,UTA,7,7,35.6,1.9,4.6,.406,1.4,3.1,.455,0.4,1.4,.300,.563,0.4,0.9,.500,0.4,5.0,5.4,2.7,1.3,0.3,1.9,3.6,5.6,2020
160,Kyle O'Quinn,C,29,PHI,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2020
161,Semi Ojeleye,PF,25,BOS,13,0,9.4,0.5,2.2,.250,0.4,1.8,.217,0.2,0.4,.400,.339,0.2,0.2,1.000,0.2,0.8,0.9,0.1,0.2,0.0,0.1,0.7,1.6,2020
162,Victor Oladipo,SG,27,IND,4,4,30.8,5.5,14.0,.393,3.0,8.3,.364,2.5,5.8,.435,.500,3.8,4.0,.938,0.0,3.3,3.3,2.5,2.3,0.0,3.5,3.5,17.8,2020
163,Kelly Olynyk,C,28,MIA,17,0,15.2,2.6,5.6,.474,1.0,2.9,.347,1.6,2.7,.609,.563,1.4,1.6,.821,0.8,3.9,4.6,1.1,0.2,0.5,0.8,2.1,7.6,2020
164,Miye Oni,SF,22,UTA,2,0,7.0,1.5,3.0,.500,0.5,2.0,.250,1.0,1.0,1.000,.583,0.0,0.0,,1.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0,3.5,2020
165,Patrick Patterson,PF,30,LAC,2,0,5.0,1.5,1.5,1.000,1.5,1.5,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.5,4.5,2020
166,Chris Paul,PG,34,OKC,7,7,37.3,7.9,16.0,.491,2.3,6.1,.372,5.6,9.9,.565,.563,3.3,3.7,.885,0.4,7.0,7.4,5.3,1.6,0.4,3.3,2.6,21.3,2020
167,Norvel Pelle,C,26,PHI,1,0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
168,Mason Plumlee,C,29,DEN,19,0,10.8,1.0,2.1,.487,0.0,0.1,.000,1.0,2.0,.500,.487,0.4,0.6,.667,1.6,1.6,3.2,1.3,0.2,0.4,0.6,2.1,2.4,2020
169,Vincent Poirier,C,26,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020
170,Michael Porter Jr.,SF,21,DEN,19,3,23.7,4.1,8.6,.476,1.8,4.7,.382,2.3,3.9,.587,.579,1.4,1.8,.743,1.1,5.6,6.7,0.8,0.7,0.3,1.3,2.3,11.4,2020
171,Kristaps Porziņģis,C,24,DAL,3,3,31.3,7.0,13.3,.525,3.0,5.7,.529,4.0,7.7,.522,.638,6.7,7.7,.870,1.0,7.7,8.7,0.7,0.0,1.0,1.0,3.0,23.7,2020
172,Norman Powell,SG,26,TOR,11,0,24.8,4.6,9.5,.490,2.0,4.7,.423,2.6,4.7,.558,.596,2.1,2.6,.793,0.4,2.0,2.4,1.0,0.5,0.3,1.0,2.6,13.4,2020
173,Josh Reaves,SF,22,DAL,2,0,4.5,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,1.0,1.0,1.000,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,2.0,2020
174,Josh Richardson,SG,26,PHI,4,4,36.0,5.0,14.0,.357,2.5,7.0,.357,2.5,7.0,.357,.446,4.3,4.5,.944,1.0,2.8,3.8,3.3,0.5,0.5,2.0,3.0,16.8,2020
175,Austin Rivers,SG,27,HOU,12,0,17.6,1.6,5.1,.311,0.8,2.9,.257,0.8,2.2,.385,.385,0.8,1.1,.769,0.2,2.3,2.5,1.3,0.6,0.1,0.7,1.8,4.8,2020
176,Andre Roberson,SF,28,OKC,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020
177,Duncan Robinson,SG,25,MIA,21,21,28.6,3.6,8.4,.426,3.0,7.4,.397,0.6,1.0,.650,.602,1.6,1.8,.868,0.2,2.5,2.8,1.8,0.7,0.3,0.8,3.1,11.7,2020
178,Rajon Rondo,PG,33,LAL,16,0,24.7,3.4,7.6,.455,1.3,3.1,.400,2.2,4.4,.493,.537,0.8,1.2,.684,0.8,3.5,4.3,6.6,1.4,0.1,2.1,2.3,8.9,2020
179,Terrence Ross,SG,28,ORL,5,0,27.0,6.0,12.8,.469,2.0,6.0,.333,4.0,6.8,.588,.547,2.4,2.8,.857,0.2,4.2,4.4,1.0,0.8,0.2,1.6,2.8,16.4,2020
180,JaKarr Sampson,PF,26,IND,4,0,12.5,2.5,4.0,.625,0.0,0.0,,2.5,4.0,.625,.625,0.0,0.0,,0.3,3.0,3.3,1.0,0.5,0.0,0.5,2.5,5.0,2020
181,Dennis Schröder,PG,26,OKC,7,0,32.4,6.3,15.6,.404,1.9,6.4,.289,4.4,9.1,.484,.463,2.9,3.6,.800,0.3,3.4,3.7,3.6,0.6,0.1,2.4,2.1,17.3,2020
182,Mike Scott,PF,31,PHI,4,0,5.0,0.3,1.3,.200,0.0,0.5,.000,0.3,0.8,.333,.200,1.0,1.0,1.000,0.5,1.5,2.0,0.3,0.0,0.0,0.0,0.5,1.5,2020
183,Landry Shamet,SG,22,LAC,13,4,18.7,1.8,4.5,.407,1.2,3.2,.357,0.7,1.3,.529,.534,0.4,0.5,.714,0.0,1.7,1.7,1.3,0.5,0.2,1.0,1.4,5.2,2020
184,Pascal Siakam,PF,25,TOR,11,11,38.0,6.5,16.5,.396,0.9,4.8,.189,5.6,11.7,.481,.423,3.0,4.2,.717,1.3,6.3,7.5,3.8,1.1,0.4,2.0,3.0,17.0,2020
185,Anfernee Simons,SG,20,POR,4,0,20.5,2.0,6.5,.308,1.5,3.5,.429,0.5,3.0,.167,.423,1.3,1.5,.833,0.3,2.5,2.8,2.5,1.5,0.0,1.0,1.8,6.8,2020
186,Marcus Smart,SG,25,BOS,17,16,38.1,4.6,11.6,.394,2.4,7.2,.333,2.2,4.4,.493,.497,2.9,3.3,.875,0.6,4.6,5.2,4.6,1.2,0.5,2.6,3.2,14.5,2020
187,J.R. Smith,SG,34,LAL,10,0,7.5,0.7,2.6,.269,0.6,2.2,.273,0.1,0.4,.250,.385,0.0,0.0,,0.0,0.3,0.3,0.3,0.2,0.0,0.7,1.1,2.0,2020
188,Edmond Sumner,SG,24,IND,3,0,13.7,0.7,2.3,.286,0.0,1.0,.000,0.7,1.3,.500,.286,0.7,0.7,1.000,0.3,1.7,2.0,0.0,0.0,0.0,0.7,1.7,2.0,2020
189,Jayson Tatum,PF,21,BOS,17,17,40.6,8.5,19.6,.434,2.8,7.4,.373,5.8,12.2,.471,.504,5.9,7.2,.813,1.3,8.7,10.0,5.0,1.0,1.2,2.8,2.4,25.7,2020
190,Garrett Temple,SG,33,BRK,4,4,34.3,4.3,12.3,.347,2.3,9.0,.250,2.0,3.3,.615,.439,1.3,1.5,.833,0.0,2.8,2.8,2.0,0.8,0.3,1.5,3.0,12.0,2020
191,Daniel Theis,C,27,BOS,17,17,28.4,3.6,6.9,.521,0.2,1.5,.154,3.4,5.4,.626,.538,1.5,1.9,.788,1.9,5.2,7.1,1.5,0.4,1.2,0.9,3.9,8.9,2020
192,Lance Thomas,PF,31,BRK,3,0,5.7,0.3,1.7,.200,0.0,0.7,.000,0.3,1.0,.333,.200,0.7,1.3,.500,0.3,0.7,1.0,0.0,0.0,0.3,0.0,0.7,1.3,2020
193,Matt Thomas,SG,25,TOR,10,0,8.4,1.3,2.1,.619,0.5,1.2,.417,0.8,0.9,.889,.738,0.0,0.0,,0.1,1.3,1.4,0.7,0.1,0.1,0.1,0.6,3.1,2020
194,Matisse Thybulle,SG,22,PHI,4,1,18.8,0.8,1.8,.429,0.3,1.0,.250,0.5,0.8,.667,.500,0.0,0.0,,0.3,1.5,1.8,0.5,0.8,0.3,0.5,1.5,1.8,2020
195,Gary Trent Jr.,SF,21,POR,5,1,30.6,3.2,9.0,.356,2.0,4.8,.417,1.2,4.2,.286,.467,1.2,1.4,.857,1.0,1.0,2.0,0.6,0.8,0.0,1.0,3.2,9.6,2020
196,P.J. Tucker,PF,34,HOU,12,12,34.5,2.9,7.3,.398,2.1,5.6,.373,0.8,1.8,.476,.540,0.0,0.0,,1.9,5.3,7.2,1.5,1.1,0.3,1.0,3.9,7.9,2020
197,Rayjon Tucker,SG,22,UTA,2,0,5.5,1.0,2.5,.400,0.5,1.5,.333,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5,2020
198,Myles Turner,C,23,IND,4,4,36.5,6.3,11.0,.568,1.5,3.5,.429,4.8,7.5,.633,.636,1.8,4.0,.438,2.8,8.0,10.8,0.8,0.5,4.0,2.3,3.3,15.8,2020
199,Fred VanVleet,SG,25,TOR,11,11,39.1,6.9,17.3,.400,3.9,10.0,.391,3.0,7.3,.413,.513,1.9,2.3,.840,0.5,3.9,4.4,6.9,1.6,0.6,2.0,2.5,19.6,2020
200,Gabe Vincent,PG,23,MIA,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
201,Noah Vonleh,C,24,DEN,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
202,Nikola Vučević,C,29,ORL,5,5,37.0,11.2,22.2,.505,3.6,8.8,.409,7.6,13.4,.567,.586,2.0,2.2,.909,1.8,9.2,11.0,4.0,0.8,0.6,2.6,2.6,28.0,2020
203,Dion Waiters,SG,28,LAL,5,0,7.6,0.8,2.4,.333,0.0,0.8,.000,0.8,1.6,.500,.333,0.4,0.4,1.000,0.0,0.4,0.4,0.4,0.2,0.2,0.2,0.4,2.0,2020
204,Kemba Walker,PG,29,BOS,17,17,36.9,6.6,15.1,.441,2.3,7.4,.310,4.4,7.6,.569,.518,4.1,4.8,.852,0.4,3.7,4.1,5.1,0.9,0.4,1.9,2.5,19.6,2020
205,Brad Wanamaker,PG,30,BOS,17,0,16.1,1.7,3.5,.483,0.7,1.6,.444,1.0,1.9,.515,.583,0.8,0.9,.875,0.1,1.9,2.0,1.8,0.7,0.2,1.1,1.9,4.9,2020
206,T.J. Warren,SF,26,IND,4,4,39.0,8.0,17.0,.471,1.8,4.8,.368,6.3,12.3,.510,.522,2.3,2.3,1.000,1.3,5.0,6.3,3.0,2.3,0.3,2.8,4.0,20.0,2020
207,Tremont Waters,PG,22,BOS,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020
208,Paul Watson,SF,25,TOR,2,0,4.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,2020
209,Russell Westbrook,PG,31,HOU,8,8,32.8,7.4,17.5,.421,1.0,4.1,.242,6.4,13.4,.477,.450,2.1,4.0,.531,1.4,5.6,7.0,4.6,1.5,0.3,3.8,2.9,17.9,2020
210,Hassan Whiteside,C,30,POR,5,3,21.2,2.6,4.8,.542,0.2,0.2,1.000,2.4,4.6,.522,.563,1.4,2.8,.500,1.4,5.6,7.0,0.4,0.2,2.0,1.2,3.4,6.8,2020
211,Grant Williams,PF,21,BOS,17,0,10.0,0.9,1.5,.577,0.6,1.0,.588,0.3,0.5,.556,.769,0.4,0.6,.700,0.4,1.1,1.5,0.4,0.1,0.3,0.2,1.9,2.8,2020
212,Lou Williams,PG,33,LAC,13,0,26.2,4.8,11.2,.425,0.9,3.9,.235,3.8,7.3,.526,.466,2.3,2.8,.811,0.5,2.6,3.2,4.2,0.8,0.2,1.6,1.4,12.8,2020
213,Marvin Williams,PF,33,MIL,10,0,17.9,2.1,4.7,.447,1.0,2.3,.435,1.1,2.4,.458,.553,0.3,0.3,1.000,1.3,3.5,4.8,0.9,0.5,0.3,0.3,1.4,5.5,2020
214,Robert Williams,C,22,BOS,13,0,11.5,1.8,2.4,.742,0.0,0.1,.000,1.8,2.3,.767,.742,0.2,0.5,.333,1.7,2.2,3.9,0.8,0.2,0.5,0.5,1.4,3.7,2020
215,Nigel Williams-Goss,PG,25,UTA,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020
216,Delon Wright,PG,27,DAL,4,0,13.3,1.5,2.5,.600,0.3,0.5,.500,1.3,2.0,.625,.650,0.8,1.3,.600,0.3,0.5,0.8,1.8,1.3,0.0,1.3,0.5,4.0,2020
217,Ivica Zubac,C,22,LAC,13,13,24.6,3.4,6.0,.564,0.0,0.0,,3.4,6.0,.564,.564,2.3,2.8,.811,2.4,4.8,7.2,0.6,0.2,0.8,0.9,2.6,9.1,2020
1,Precious Achiuwa,PF,21,MIA,3,0,4.0,1.0,1.3,.750,0.0,0.0,,1.0,1.3,.750,.750,0.3,1.3,.250,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3,2021
2,Bam Adebayo,C,23,MIA,4,4,34.0,6.5,14.3,.456,0.0,0.0,,6.5,14.3,.456,.456,2.5,3.3,.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,2021
3,Ty-Shon Alexander,SG,22,PHO,1,0,1.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021
4,Grayson Allen,SG,25,MEM,5,0,23.2,2.4,6.6,.364,1.6,4.2,.381,0.8,2.4,.333,.485,0.0,0.2,.000,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,2021
5,Kyle Anderson,PF,27,MEM,5,5,28.4,3.6,8.4,.429,0.6,2.4,.250,3.0,6.0,.500,.464,0.6,0.8,.750,0.8,4.2,5.0,3.2,2.8,0.0,0.8,1.8,8.4,2021
6,Giannis Antetokounmpo,PF,26,MIL,21,21,38.1,11.9,20.9,.569,0.6,3.3,.186,11.3,17.6,.642,.584,5.8,9.8,.587,2.8,10.0,12.8,5.1,1.0,1.2,3.0,2.9,30.2,2021
7,Thanasis Antetokounmpo,SF,28,MIL,13,0,3.5,0.2,0.5,.286,0.0,0.0,,0.2,0.5,.286,.286,0.4,0.5,.833,0.2,0.5,0.8,0.2,0.4,0.2,0.2,0.9,0.7,2021
8,Carmelo Anthony,PF,36,POR,6,0,23.8,4.2,10.0,.417,2.3,6.2,.378,1.8,3.8,.478,.533,1.7,1.8,.909,0.3,2.8,3.2,1.5,0.3,0.2,1.2,2.5,12.3,2021
9,Trevor Ariza,SF,35,MIA,4,4,24.0,1.8,5.8,.304,1.3,4.3,.294,0.5,1.5,.333,.413,0.0,0.0,,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8,2021
10,Deandre Ayton,C,22,PHO,22,22,36.4,7.0,10.6,.658,0.0,0.0,,7.0,10.6,.658,.658,1.8,2.4,.736,3.0,8.8,11.8,1.1,0.8,1.1,1.3,2.9,15.8,2021
11,Udoka Azubuike,C,21,UTA,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
12,Desmond Bane,SG,22,MEM,5,0,19.8,2.2,3.8,.579,1.2,2.4,.500,1.0,1.4,.714,.737,0.0,0.0,,0.4,3.0,3.4,2.0,0.8,0.4,0.6,1.2,5.6,2021
13,RJ Barrett,SG,20,NYK,5,5,32.4,5.2,13.4,.388,1.6,5.6,.286,3.6,7.8,.462,.448,2.4,3.0,.800,0.8,6.4,7.2,3.0,0.8,0.4,0.4,2.2,14.4,2021
14,Will Barton,SF,30,DEN,3,1,27.7,6.3,14.3,.442,2.3,7.0,.333,4.0,7.3,.545,.523,1.3,1.3,1.000,0.3,4.0,4.3,2.7,0.7,0.3,1.3,1.3,16.3,2021
15,Nicolas Batum,SF,32,LAC,19,10,29.2,2.8,5.7,.486,1.5,3.8,.389,1.3,1.9,.676,.615,1.0,1.2,.826,1.0,4.5,5.5,2.1,1.3,0.5,0.3,1.4,8.1,2021
16,Bradley Beal,SG,27,WAS,5,5,39.0,11.2,24.6,.455,1.4,6.4,.219,9.8,18.2,.538,.484,6.2,7.2,.861,1.2,5.0,6.2,4.2,0.8,0.6,4.0,1.2,30.0,2021
17,Dāvis Bertāns,PF,28,WAS,4,2,26.5,2.8,6.8,.407,2.0,5.8,.348,0.8,1.0,.750,.556,1.8,1.8,1.000,0.0,2.8,2.8,0.3,0.3,0.5,0.3,3.0,9.3,2021
18,Patrick Beverley,PG,32,LAC,17,7,19.0,1.7,4.0,.426,0.8,2.2,.351,0.9,1.8,.516,.522,0.7,0.8,.857,0.6,1.8,2.4,1.4,0.7,0.7,0.2,2.1,4.9,2021
19,Nemanja Bjelica,PF,32,MIA,2,0,15.0,2.5,5.5,.455,2.0,4.0,.500,0.5,1.5,.333,.636,2.0,3.0,.667,0.5,2.0,2.5,1.0,1.0,0.5,0.0,2.5,9.0,2021
20,Keljin Blevins,SF,25,POR,2,0,2.0,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2021
21,Bogdan Bogdanović,SG,28,ATL,18,18,33.2,5.4,13.8,.390,2.6,7.9,.329,2.8,5.9,.472,.484,0.7,0.9,.706,0.6,3.6,4.2,2.9,1.6,0.3,1.5,2.8,14.1,2021
22,Bojan Bogdanović,SF,31,UTA,11,11,35.5,5.8,12.5,.467,3.2,6.9,.461,2.6,5.5,.475,.595,3.3,3.7,.878,0.5,3.7,4.3,1.5,0.9,0.0,2.1,2.5,18.1,2021
23,Bol Bol,PF,21,DEN,3,0,2.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,2021
24,Isaac Bonga,SF,21,WAS,4,0,2.5,0.0,1.3,.000,0.0,0.8,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2021
25,Devin Booker,SG,24,PHO,22,22,40.4,9.6,21.5,.447,2.0,6.2,.321,7.6,15.3,.499,.494,6.0,6.7,.905,0.7,5.0,5.6,4.5,0.8,0.2,3.7,3.5,27.3,2021
26,Jarrell Brantley,PF,24,UTA,2,0,1.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2021
27,Mikal Bridges,SF,24,PHO,22,22,32.1,4.2,8.6,.484,1.6,4.3,.368,2.6,4.3,.600,.576,1.1,1.3,.893,0.9,3.4,4.3,1.6,1.0,0.7,0.7,1.9,11.1,2021
28,Dillon Brooks,SF,25,MEM,5,5,35.0,10.0,19.4,.515,1.6,4.0,.400,8.4,15.4,.545,.557,4.2,5.2,.808,1.0,3.2,4.2,2.2,1.4,0.4,1.8,3.4,25.8,2021
